name;location;longitude;latitude
ul. Jana Pawła II;Bolesławiec;51.261785645838806;15.583775937728475
Aleja św. Jana Pawła II;Bielawa;50.6878628;16.6397459
Wzgórze Ojca Świętego Jana Pawła II;Dzierżoniów;50.74202835;16.6483429783679
Plac Jana Pawła II;Głogów;51.66525574927972;16.08909031438512
ul. Jana Pawła II;Przedmoście;51.62176777206545;16.160371899977772
Plac św. Jana Pawła II;Bukwica;51.622713776150775;15.992946529003227
ul. Św. Jana Pawła II;Wąsosz;51.563037475;16.6921846040219
al. Jana Pawła II;Jawor;51.045793225;16.197661458721
Plac Jana Pawła II;Bolków;50.920894075;16.1006028243552
pl. Jana Pawła II;Kosiska;51.120477375;16.4141117764362
ul. Jana Pawła II;Podgórzyn;50.832329475;15.6838598841065
ul. Papieża Jana Pawła II;Kamienna Góra;50.78414795;16.026541
pl. Jana Pawła II;Krzeszów;50.7329279;16.0684379
pl. Jana Pawła II;Lubawka;50.7074445;15.9988326
ul. Jana Pawła II;Kłodzko;50.436803055294014;16.645152431440636
al. Jana Pawła II;Kudowa-Zdrój;50.4452765;16.2370998
ul. Jana Pawła II;Nowa Ruda;50.601729;16.5013429861848
ul. Jana Pawła II;Polanica-Zdrój;50.407557125;16.50092496841
ul. Jana Pawła II;Bystrzyca Kłodzka;50.2979037;16.6493699
pl. Jana Pawła II;Świerki;50.6268885;16.4131932
ul. Jana Pawła II;Chojnów;51.2719731;15.9288406
Skwer Jana Pawła II;Prochowice;51.2723050203068;16.364259539062942
ul. Papieża Jana Pawła II;Lubań;51.13119055;15.280454125
Plac św. Jana Pawła II;Lubań;51.12629192693721;15.285416874297528
ul. Jana Pawła II;Zaręba;51.106200475;15.233651725
ul. Jana Pawła II;Lubin;51.405928415935676;16.167242714328122
ul. Jana Pawła II;Ścinawa;51.4142976;16.4255344
ul. Jana Pawła II;Lwówek Śląski;51.113266233535676;15.575318852010733
ul. Jana Pawła II;Wleń;51.0163284;15.6769575839488
ul. Bulwar św. Jana Pawła II;Milicz;51.5337157;17.2763772
Rondo Jana Pawła II;Oleśnica;51.210238630491645;17.394064075044042
ul. Jana Pawła II;Międzybórz;51.393187;17.6717457
ul. Jana Pawła II;Syców;51.30840435;17.7213286124163
Skwer św. Jana Pawła II;Oława;50.94418897706169;17.2948475660985
ul. Św. Jana Pawła II;Żmigród;51.473213875;16.9084776501399
ul. Jana Pawła II;Polkowice;51.5073026;16.0522286
ul. Jana Pawła II;Radwanice;51.5785584;15.9426112
ul. Jana Pawła II;Borek Strzeliński;50.866476975;17.0669896936632
skwer Świętego Jana Pawła II;Prusy;51.0960385;17.292898
ul. Jana Pawła II;Strzelin;50.78348595;17.0713177540672
skwer Jana Pawła II;Kostomłoty;51.0457294;16.6107819
Plac św. Jana Pawła II;Świdnica;50.8415431;16.492336013965
Plac Jana Pawła II;Świebodzice;50.859005675;16.3219168937686
ul. Jana Pawła II;Roztoka;50.959203275;16.2274710468962
ul. Jana Pawła II;Jaworzyna Śląska;50.911136675;16.4301948930774
pl. Jana Pawła II;Strzegom;50.959223475;16.3493875930607
ul. Jana Pawła II;Morzęcin Mały;51.3424204;16.8739863
ul. Jana Pawła II;Prusice;51.37154205;16.9616168693347
ul. Jana Pawła II;Trzebnica;51.30969760339491;17.066650004643975
ul. Aleja Jana Pawła II;Chocianowiec;51.393886;15.9426735
pl. Jana Pawła II;Boguszów-Gorce;50.756987975;16.203315975
ul. Jana Pawła II;Jedlina-Zdrój;50.72343075;16.3462317
ul. Świętego Jana Pawła II;Struga;50.822270825;16.2310198777089
ul. Jana Pawła II;Brzeg Dolny;51.273709775;16.7165097648474
ul. Jana Pawła II;Wołów;51.33480633631674;16.647595754927238
skwer Jana Pawła II;Wołów;51.33503265;16.6476384118703
ul. Aleja Jana Pawła II;Kąty Wrocławskie;51.0339539;16.7621142
al. Jana Pawła II;Sobótka;50.893850475;16.7057438098505
ul. Jana Pawła II;Siechnice;51.03259665;17.15052945
pl. Jana Pawła II;Ząbkowice Śląskie;50.59093045;16.8124476
pl. im. Jana Pawła II;Ziębice;50.600013575;17.0419585462721
skwer Jana Pawła II;Złoty Stok;50.4436994;16.8679607856868
ul. Jana Pawła II;Zawidów;51.0231237;15.0668624
pl. Jana Pawła II;Zgorzelec;51.15039942618937;15.002020659706744
ul. Św. Jana Pawła II;Bogatynia;50.906729275;14.9587256479134
pl. Jana Pawła II;Porajów;50.8862166;14.8298575
ul. Karola Wojtyły;Węgliniec;51.28736905;15.2247322999758
ul. Aleja Jana Pawła II;Jelenia Góra;50.9141049;15.746951
ul. Jana Pawła II;Legnica;51.204021;16.1567846
pl. kard. Karola Wojtyły;Legnica;51.2102882;16.1729908
ul. Jana Pawła II;Wałbrzych;50.822304680941905;16.278027957012956
pl. Jana Pawła II;Czernica;51.04669675;17.2426816098162
pl. Jana Pawła II;Oława;50.924967214491765;17.30372100592404
Pl. Jana Pawła II;Jelcz-Laskowice;51.034606021009765;17.339710796890706
ul. Jana Pawła II;Lipin;51.58135943595282;15.936772542184947
pl. Jana Pawła II;Wrocław-Stare Miasto;51.11153642146094;17.021755687842028
