name,location,longitude,latitude
Stowarzyszenie Przyjaciół Gimnazjum Im. Jana Pawła II w Ryczywole,Ryczywół,52.815816,16.8234583
Stowarzyszenie Przyjaciół Podkarpackiej Rodziny Szkół im. Jana Pawła II,Jasionka,50.11887,22.044
Fundacja Pomocy Młodzieży im. Św. Jana Pawła II Wzrastanie,Przeworsk,50.058056,22.479568
Harcerska Gromada Wilków im. Św. Jana Pawła II,Gdynia,54.471603,18.5032949
Stowarzyszenie Przyjaciół Zespołu Szkół im. Jana Pawła II w Jutrosinie,Jutrosin,51.650689,17.1693329
Fundacja Wychowanie i Profilaktyka im. Jana Pawła II,Busko-Zdrój,50.4715468,20.7220768
Stowarzyszenie Przyjaciół Gimnazjum Im. Jana Pawła II w Sulęcinie Gimsul,Sulęcin,52.4439273,15.1142803
Towarzystwo Przyjaciół Zespołu Szkół im. Jana Pawła II w Brzostku,Klecie,49.861387,21.416442
Stowarzyszenie Przyjaciół Gimnazjum im. Papieża Jana Pawła II w Olszewie-Borkach,Olszewo-Borki,53.065103,21.5273669
Stowarzyszenie Rozwoju Zespołu Szkolno-Przedszkolnego im. Jana Pawła II w Rudnikach,Rudniki,50.8783592,19.2415773
Stowarzyszenie Przyjaciół Świętokrzyskiej Rodziny Szkół Imienia Jana Pawła II,Lipno,50.7392866,20.1476897
Stowarzyszenie Przyjaciół Szkoły Podstawowej Nr 18 Im Jana Pawła II,Gliwice,50.3004021,18.6954057
Stowarzyszenie Szkół im. Jana Pawła II Archidiecezji Krakowskiej,Lubień,49.721011,19.999626
Stowarzyszenie Centrum Formacji Rodziny im. Jana Pawła II,Lubin,51.4009349,16.184937
Fundacja Rozwoju Katolickiego Uniwersytetu Lubelskiego Jana Pawła II,Lublin,51.2480539,22.544963
Fundacja Rodzin Polskich im. Św. Jana Pawła II,Świętochłowice,50.291959,18.916885
Stowarzyszenie Przyjaciół Szkoły Podstawowej Nr 8 im. Jana Pawła II w Dębicy Pomoc Dzieciom,Dębica,50.0413609,21.4334919
Stowarzyszenie Przyjaciół Szkoły Podstawowej im. Jana Pawła II w Kluczach Niezapominajka,Klucze,50.3407065,19.5640064
Stowarzyszenie Przyjaciół Publicznej Szkoły Podstawowej Nr 3 im. Jana Pawła II w Paczkowie Trójka Dzieciom,Paczków,50.4638545,17.0103716
Stowarzyszenie Na Rzecz Rozwoju Edukacji Razem Dla Szkoły im. Jana Pawła II w Rokitnie,Rokitno,50.5839114,19.7808037
Stowarzyszenie Absolwentów i Przyjaciół Zespołu Szkół Imienia Jana Pawła II w Pietrzykowicach,Pietrzykowice,49.7003259,19.1590719
Stowarzyszenie Przyjaciół Szkoły Podstawowej Nr 2 im. Jana Pawła II w Porębie Dwójka z Górki,Poręba,50.489263,19.361528
Stowarzyszenie Przyjaciół Gimnazjum im. Jana Pawła II w Ujeździe Górnym Szansa,Ujazd Górny,51.083194,16.504085
Stowarzyszenie Oświatowo - Kulturalne Przy Szkole Podstawowej im. Jana Pawła II w Mściowie,Mściów,50.711894,21.8071346
Fundacja na rzecz Centrum Oświatowo-Wychowawczego Szkoły Katolickiej im. Jana Pawła II Ojców Barnabitów,Warszawa,52.1777201,21.0121924
Fundacja Wyższego Seminarium Duchownego w Kielcach Unitas im. Jana Pawła II,Kielce,50.8672885,20.6294276
Stowarzyszenie Absolwentów i Sympatyków Zespołu Szkół Ogólnokształcących im. Jana Pawła II w Krasnobrodzie,Krasnobród,50.5372116,23.2153384
Stowarzyszenie na rzecz Rozwoju Liceum Ogólnokształcącego im. Jana Pawła II w Łukowie,Łuków,51.9214955,22.3759569
Radzyńskie Stowarzyszenie Inicjatyw Edukacyjnych przy Zespole Szkół Ponadgimnazjalnych im. Jana Pawła II w Radzyniu Podlaskim,Radzyń Podlaski,51.7832025,22.6218532
Stowarzyszenie Przyjaciół Szkół i Przedszkoli im. Jana Pawła II Ziemi Staszowskiej,Staszów,50.563952,21.163701
Stowarzyszenie na rzecz Zespołu Szkół im. Jana Pawła II w Zbuczynie Optymizm,Zbuczyn,52.086782,22.440656
Stowarzyszenie Absolwentów i Przyjaciół Uniwersytetu Papieskiego Jana Pawła II w Krakowie,Kraków,50.055572,19.9366042
Stowarzyszenie na rzecz Osób z Niepełnosprawnością Przystań im. Jana Pawła II w Tymbarku,Tymbark,49.7322009,20.318451
Fundacja Katolickiego Gimnazjum i Liceum Ogólnokształcącego im. Jana Pawła II w Łodzi,Łódź,51.796994,19.3687674
Fundacja im. Świętej Królowej Jadwigi dla Uniwersytetu Papieskiego Jana Pawła II w Krakowie,Kraków,50.0530016,19.9370399
Stowarzyszenie Przyjaciół Szkoły Podstawowej Nr 1 im. Jana Pawła II w Przeworsku Jedynka,Przeworsk,50.0591445,22.4903091
Stowarzyszenie Słoneczko Na Rzecz Osób Niepełnosprawnych przy Zespole Szkół Specjalnych Im. Jana Pawła II w Sokołowie Podlaskim,Sokołów Podlaski,52.4063001,22.2361214
Fundacja Caritas na rzecz Regionalnego Ośrodka Rehabilitacyjno-Edukacyjnego dla Dzieci i Młodzieży im. Błogosławionego Jana Pawła II w Rzeszowie,Rzeszów,50.0378791,22.0367268
Fundacja Jana Pawła II,Warszawa,52.134904,21.0630789
Fundacja imienia Jana Pawła II,Wałbrzych,50.8226664,16.2815167
Stowarzyszenie Opiekuńczo-Terapeutyczne im. Jana Pawła II,Łomnica,50.85461,15.7841631
Fundacja Przemienić Serca im. Jana Pawła II,Kalisz,51.758781,18.056611
Archidiecezjalny Dom Hospicyjny Świętego Jana Pawła II w Katowicach,Katowice,50.2380745,19.0018281
Wspólnota Wolontariuszy Hospicyjnych Ludzki Gest im. Jana Pawła II,Oborniki,52.6516264,16.7967058
Stowarzyszenie Przyjaciół Jarosławskiego Hospicjum Imienia Świętego Jana Pawła II,Jarosław,50.020868,22.700789
Stowarzyszenie Pomocy Nieuleczalnie Chorym i Kalekim im. Jana Pawła II,Tarnów,50.0119687,20.9608692
Fundacja Samodzielnego Publicznego Szpitala Wojewódzkiego im. Jana Pawła II,Zamość,50.7122833,23.2884091
Stowarzyszenie Dębickie Hospicjum Domowe im. Jana Pawła II,Dębica,50.048947,21.42642
Rzeszowski Klub Chorych na Stwardnienie Rozsiane im. Jana Pawła II,Rzeszów,50.0494196,22.0007179
Stowarzyszenie Społeczności Szpitala Zachodniego im. Jana Pawła II SZPZOZ,Grodzisk Mazowiecki,52.0965479,20.6176397
Stowarzyszenie na rzecz Wspierania Rozwoju Szpitala Powiatowego im. Jana Pawła II w Kolbuszowej,Kolbuszowa,50.2181858,21.7688465
Stowarzyszenie na rzecz Wspierania Hospicjum im. Jana Pawła II w Ostrowcu Świętokrzyskim,Ostrowiec Świętokrzyski,50.9323169,21.3890276
Stowarzyszenie Hospicjum im. Jana Pawła II przy parafii N.M.P. Różańcowej z siedzibą w Zgierzu,Zgierz,51.8674449,19.38592
Towarzystwo Przyjaciół Szpitala przy Wojewódzkim Szpitalu Podkarpackim im. Jana Pawła II w Krośnie,Krosno,49.7017869,21.782733
Centrum Rehabilitacji Dla Osób Chorych Na Stwardnienie Rozsiane im. Jana Pawła II,Borne Sulinowo,53.584013,16.536949
Stowarzyszenie na rzecz Oddziału Chirurgii Szpitala im. Jana Pawła II w Krośnie,Krosno,49.7017869,21.782733
Stowarzyszenie na rzecz Oddziału Ortopedii Szpitala im. Jana Pawła II w Krośnie,Krosno,49.688592,21.766482
Stowarzyszenie na rzecz Osób z Niepełnosprawnością Przystań im. Jana Pawła II w Tymbarku,Tymbark,49.7322009,20.318451
"Warsztat Terapii Zajęciowej im. Jana Pawła II (jednostka prowadząca: Fundacja Rozwoju Edukacji, Pracy, Integracji)",Tarnów,50.0170305,20.9585905
Stowarzyszenie Rodziców i Przyjaciół Dzieci Niepełnosprawnych przy Poradni Rehabilitacyjnej KSS im. Jana Pawła II w Krakowie,Kraków,50.0868446,19.9061454
Stowarzyszenie Serce za Uśmiech przy Szpitalu Miejskim Św. Jana Pawła II w Elblągu,Elbląg,54.1559886,19.4258505
Samodzielny Publiczny Zespół Opieki Paliatywnej im. Jana Pawła II w Suwałkach,Suwałki,54.117549,22.926446
Regionalne Stowarzyszenie Osób z Chorobą Parkinsona im. św. Jana Pawła II w Wałbrzychu,Wałbrzych,50.77131980000001,16.2771312
"Stowarzyszenie Pomocy Ludziom Starszym, Chorym i Pokrzywdzonym im. Jana Pawła II",Jelenia Góra,50.901716,15.7391824
Stowarzyszenie Opieki Hospicyjnej i Paliatywnej im. Jana Pawła II w Rudzie Śląskiej,Ruda Śląska,50.287697,18.8758315
Stowarzyszenie HDK dla Ziemi Łęczyńskiej im. Św. Jana Pawła II i Bł. Ks. Jerzego Popiełuszko w Milejowie,Milejów,51.226251,22.927908
Warsztaty Terapii Zajęciowej (jednostka prowadząca: Fundacja Pomocy Młodzieży im. Jana Pawła II Wzrastanie w Lipniku zs Łopuszka Mała),Przeworsk,50.058056,22.479568
Fundacja Caritas na rzecz Regionalnego Ośrodka Rehabilitacyjno-Edukacyjnego dla Dzieci i Młodzieży im. Błogosławionego Jana Pawła II w Rzeszowie,Rzeszów,50.0378791,22.0367268
Warsztaty Terapii Zajęciowej im. Jana Pawła II (jednostka prowadząca: Wielkopolskie Stowarzyszenie na rzecz Chorych Niepełnosprawnych i ich Rodzin Rehabilitacja im. Karola Marcinkowskiego),Wapno,52.9064689,17.474854
Fundacja Instytut Leczenia Niepłodności Małżeńskiej im. Jana Pawła II,Lublin,51.2264837,22.5689709
Stowarzyszenie Przyjaciół Chorych Hospicjum im. Jana Pawła II,Żory,50.0278285,18.6882745
Dom Pomocy Społecznej im. Jana Pawła II,Brańsk,52.7437399,22.8396602
Fundacja Dobroczynna im. Św. Jana Pawła II,Ząbkowice Śląskie,50.592194,16.812074
Stowarzyszenie Dobroczynności im. Św Jana Pawła II,Łódź,51.8,19.4747999
Środowiskowy Dom Samopomocy im. Jana Pawła II,Gdańsk,54.3990699,18.6077202
Archidiecezjalny Dom Hospicyjny Świętego Jana Pawła II w Katowicach,Katowice,50.2380745,19.0018281
Fundacja Pomocy Młodzieży im. Św. Jana Pawła II Wzrastanie,Przeworsk,50.058056,22.479568
Dom Pomocy Społecznej im. Jana Pawła II w Kielcach,Kielce,50.8694312,20.6015044
Dom Radosnej Starości im. Jana Pawła II w Kupieninie,Kupienin,50.2788212,20.9769528
Dom Pomocy Społecznej im. Papieża Jana Pawła II w Gorzycach,Gorzyce,49.9737071,18.4432275
Dom Pomocy Społecznej im. Papieża Jana Pawła II w Szczutowie,Szczutowo,52.9308799,19.580019
Dom Pomocy Społecznej im. Jana Pawła II w Głownie,Głowno,51.9619999,19.6803
Dom Pomocy Społecznej Włókniarz im. Jana Pawła II w Łodzi,Łódź,51.756898,19.4210019
Dom Pomocy Społecznej Hostel im. Jana Pawła II,Otwock,52.1225143,21.2701754
Dom Pomocy Społecznej im. Jana Pawła II w Rudzie,Ruda,50.1401984,21.6847764
Stowarzyszenie Pomocy Uczniom im. Jana Pawła II w Mieścisku,Mieścisko,52.7410519,17.3340089
Fundacja Rady Lokalnej Nr 15219 im. Bł. Jana Pawła II,Poznań,52.3842608,16.8814118
Fundacja Rady Lokalnej Nr 14023 im. Papieża Jana Pawła II,Starachowice,51.0346168,21.0607635
Stowarzyszenie na rzecz Osób Niepełnosprawnych Justa im. Jana Pawła II,Michalczowa,49.6467127,20.5475681
Katolickie Stowarzyszenie Emerytów i Rencistów im. Jana Pawła II,Lublin,51.2465045,22.568399
Stowarzyszenie Pomocy Nieuleczalnie Chorym i Kalekim im. Jana Pawła II,Tarnów,50.0119687,20.9608692
Stowarzyszenie na rzecz Dzieci im. Jana Pawła II,Czermin,51.9450919,17.749914
Samarytańskie Towarzystwo im. Jana Pawła II w Zakliczynie,Zakliczyn,49.8501894,20.797133
Rzeszowski Klub Chorych na Stwardnienie Rozsiane im. Jana Pawła II,Rzeszów,50.0494196,22.0007179
Fundacja Rodzin Polskich im. Św. Jana Pawła II,Świętochłowice,50.291959,18.916885
Stowarzyszenie Przyjaciół Osób Niepełnosprawnych Imienia Świętego Jana Pawła II w Przeworsku,Przeworsk,50.054128,22.496045
Dom Pomocy Społecznej Barka im. Jana Pawła II w Janowie Lubelskim,Janów Lubelski,50.7038102,22.4203211
Powiatowe Centrum Pomocy Rodzinie im. Jana Pawła II w Zielonej Górze,Zielona Góra,51.9392486,15.5117078
Stowarzyszenie Pomocy Ludziom Starszym i Niepełnosprawnym im. Papieża Jana Pawła II,Kraków,50.0166238,19.9493985
Stowarzyszenie na rzecz Osób z Niepełnosprawnością Przystań im. Jana Pawła II w Tymbarku,Tymbark,49.7322009,20.318451
Stowarzyszenie Pomocy Dzieciom Niech Się Serce Obudzi im. Jana Pawła II,Lubartów,51.4796073,22.5982659
Regionalne Stowarzyszenie Osób z Chorobą Parkinsona im. św. Jana Pawła II w Wałbrzychu,Wałbrzych,50.77131980000001,16.2771312
Fundacja Osób Niepełnosprawnych ze Schorzeniami Układu Ruchu im. Jana Pawła II,Włocławek,52.647182,19.076826
"Uniwersytecka Poradnia Prawna przy Wydziale Prawa, Prawa Kanonicznego i Administracji Katolickiego Uniwersytet Lubelskiego Jana Pawła II",Lublin,51.2482576,22.5623374
Stowarzyszenie Słoneczko Na Rzecz Osób Niepełnosprawnych przy Zespole Szkół Specjalnych Im. Jana Pawła II w Sokołowie Podlaskim,Sokołów Podlaski,52.4063001,22.2361214
Fundacja Czyń Dobro im. Jana Pawła II,Łowicz,52.0958323,19.9263433
Fundacja Czas Nadziei im. Jana Pawła II,Osielsko,53.1808689,18.094361
Stowarzyszenie na rzecz Pomocy Poszkodowanym w Powodzi 2010 Mieszkańcom Osiedla Jana Pawła II w Tarnobrzegu,Tarnobrzeg,50.569345,21.6678552
"Stowarzyszenie Pomocy Ludziom Starszym, Chorym i Pokrzywdzonym im. Jana Pawła II",Jelenia Góra,50.901716,15.7391824
Fundacja Pomocy Dzieciom i Seniorom Wioska Serca imienia Jana Pawła II,Mysłowice,50.2401495,19.1203484
Stowarzyszenie Inicjatyw Społecznych im. Jana Pawła II w Grodzisku Wielkopolskim,Grodzisk Wielkopolski,52.227475,16.371561
Fundacja Samodzielnego Publicznego Szpitala Wojewódzkiego im. Jana Pawła II,Zamość,50.7122833,23.2884091
Stowarzyszenie Społeczności Szpitala Zachodniego im. Jana Pawła II SZPZOZ,Grodzisk Mazowiecki,52.0965479,20.6176397
Stowarzyszenie na rzecz Wspierania Rozwoju Szpitala Powiatowego im. Jana Pawła II w Kolbuszowej,Kolbuszowa,50.2181858,21.7688465
Towarzystwo Przyjaciół Szpitala przy Wojewódzkim Szpitalu Podkarpackim im. Jana Pawła II w Krośnie,Krosno,49.7017869,21.782733
Fundacja im. Świętej Królowej Jadwigi dla Uniwersytetu Papieskiego Jana Pawła II w Krakowie,Kraków,50.0530016,19.9370399
Stowarzyszenie Rozwoju Gminy Wadowice im .Jana Pawła II,Wadowice,49.874026,19.4903419
Fundacja Przemienić Serca im. Jana Pawła II,Kalisz,51.758781,18.056611
Fundacja im. Świętej Królowej Jadwigi dla Uniwersytetu Papieskiego Jana Pawła II w Krakowie,Kraków,50.0530016,19.9370399
"Stowarzyszenie Pomocy Ludziom Starszym, Chorym i Pokrzywdzonym im. Jana Pawła II",Jelenia Góra,50.901716,15.7391824
"Uniwersytecka Poradnia Prawna przy Wydziale Prawa, Prawa Kanonicznego i Administracji Katolickiego Uniwersytet Lubelskiego Jana Pawła II",Lublin,51.2482576,22.5623374
Fundacja imienia Jana Pawła II,Wałbrzych,50.8226664,16.2815167
Fundacja Miłości przy Centrum im. Jana Pawła II w Chodzieży,Chodzież,52.97734,16.914805
Ożarowskie Stowarzyszenie Pomocy Osobom Niepełnosprawnym im. Jana Pawła II,Ożarów Mazowiecki,52.210625,20.820919
Zakład Aktywności Zawodowej im. Jana Pawła II (jednostka prowadząca: Stowarzyszenie na rzecz Osób Niepełnosprawnych),Branice,50.053892,17.796229
"Warsztat Terapii Zajęciowej im. Jana Pawła II (jednostka prowadząca: Fundacja Rozwoju Edukacji, Pracy, Integracji)",Tarnów,50.0170305,20.9585905
Fundacja im. Świętej Królowej Jadwigi dla Uniwersytetu Papieskiego Jana Pawła II w Krakowie,Kraków,50.0530016,19.9370399
Warsztaty Terapii Zajęciowej (jednostka prowadząca: Fundacja Pomocy Młodzieży im. Jana Pawła II Wzrastanie w Lipniku zs Łopuszka Mała),Przeworsk,50.058056,22.479568
Fundacja imienia Jana Pawła II,Wałbrzych,50.8226664,16.2815167
Stowarzyszenie Chóralne Ziemi Wielickiej im. Jana Pawła II w Strumianach,Strumiany,50.0107125,20.1020059
Międzynarodowa Katolicka Fundacja Ros-Vi-Mar Imienia Świętego Juana Diego i Błogosławionego Jana Pawła II,Szczecin,53.4256729,14.540609
Fundacja Pamięć i Tożsamość im. Jana Pawła II - Międzynarodowe Centrum Młodzieży w Lubaczowie,Lubaczów,50.157274,23.12485
Towarzystwo Naukowe Katolickiego Uniwersytetu Lubelskiego Jana Pawła II,Lublin,51.2434642,22.5539886
Fundacja im. Świętej Królowej Jadwigi dla Uniwersytetu Papieskiego Jana Pawła II w Krakowie,Kraków,50.0530016,19.9370399
Stowarzyszenie Absolwentów Wydziału Zamiejscowego Nauk Prawnych i Ekonomicznych Katolickiego Uniwersytetu Lubelskiego Jana Pawła II w Tomaszowie Lubelskim,Szozdy,50.5795357,22.8862437
Stowarzyszenie Oratorium im. Jana Pawła II,Czerwińsk nad Wisłą,52.395281,20.3093979
Stowarzyszenie Budowy Pomnika Papieża Jana Pawła II przy Gimnazjum Nr 1 im. Papieża Jana Pawła II w Płońsku,Płońsk,52.6323803,20.3690767
Społeczny Komitet Budowy Pomnika Jana Pawła II w Prudniku,Prudnik,50.3203029,17.5799029
Stowarzyszenie Katolickie Diecezji Sosnowieckiej im. Św. Jana Pawła II,Sosnowiec,50.279197,19.1457056
Fundacja Droga Św. Jana Pawła II z Wadowic do Rzymu,Wadowice,49.88317,19.493896
Towarzystwo Kultury Narodoworeligijnej Polska Bogiem Silna im. Jana Pawła II,Zielona Góra,51.9381489,15.532677
Klub Inteligencji Katolickiej im. Bł. Jana Pawła II,Wolbórz,51.5057552,19.8317819
Fundacja Nowej Ewangelizacji Duc In Altum im. Jana Pawła II,Pabianice,51.6613771,19.3754277
Stowarzyszenie Budowy Pomnika Ojca Świętego Jana Pawła II,Chełm,51.1291281,23.4766122
Społeczny Komitet Budowy Pomnika Błogosławionego Jana Pawła II w Ornecie w likwidacji,Orneta,54.115726,20.130716
Fundacja Pamięć i Tożsamość im. Jana Pawła II - Międzynarodowe Centrum Młodzieży w Lubaczowie,Lubaczów,50.157274,23.12485
Fundacja im. Świętej Królowej Jadwigi dla Uniwersytetu Papieskiego Jana Pawła II w Krakowie,Kraków,50.0530016,19.9370399
Wspólnota Wolontariuszy Hospicyjnych Ludzki Gest im. Jana Pawła II,Oborniki,52.6516264,16.7967058
Stowarzyszenie Centrum Formacji Rodziny im. Jana Pawła II,Lubin,51.4009349,16.18493
